#ItemID,PictID,IconID,名字,类别 ID,Price,Weight,Height,装备时的容量,Possesion Weight,Repair,强化ID,处理Club,Event,Recipe 可能性,染色,重叠,Two Hand,使用时消灭,Colour,耐久度,强化内属性值,eventＩＤ,Effect,Attack Skill,可使用Skill,Passif skill,慿依时可能与否,慿依passif Skill,Tarket type,发动type,射程,效果时间,效果范围,效果级别,cast,delay,HP Increase,MP Increase,SPIncrease,最大重量上升,最大容量上升,移动力上升,STR,MAG,VIT,DEX,AGI,INT,LUK,CHA,物理攻击力(打),物理攻击力(砍),物理攻击力(刺),Magical Attack,Physical Defensive,Magical Defensive,近命中率,远命中率,魔法命中率,近回避率,远回避率,魔法回避,创造力,创造力回避,Recovery,MP Recovery,non,Fire,Water,Wind,土,Light,Darkness,Poison,石化,麻痹,Sleep,Silent,钝化,混乱,冻结,气绝,Human,Angel,恶魔,Male,Female,LV,可装备 STR,可装备MAG,可装备 VIT,可装备 DEX,可装备 AGI,可装备 INT,可装备 LUK,可装备 CHA,novice,swordman,blade master,bounty hunter,fencer,knight,dark stalker,scout,assassin,command,archer,striker,gunner,wizard,sorcerer,sage,shaman,Summoner,enchanter,batters,druid,Bard,warlock,cabalist,necromancer,miner,black smith,machinery,farmer,Alchemist,Marionette Harmony,ranger,explorer,treasure hunter,merchant,trader,gambler ,东军,西军,南军,北军,所属５,所属６,所属７,所属８,所属９,所属１０,所属１１,所属１２,所属１３,所属１４,所属１５,变身ＩＤ,封印monsterＩＤ,单手动作ID,双手动作ID,Item Description,国外ITEM,国外ITEM2,LV,
60092100,60092100,60092100,Rifle,RIFLE,64000,70,70,100,0,10047852,-1,0,0,1,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13,0,Right Handed Rifle$RA firearm with a long barrel to$Renhance its firepower and accuracy$RRequires Bulletto use,0,0,60,
60092150,60092150,60092150,Assaulter Rifle,RIFLE,72000,70,70,100,0,10047852,-1,0,0,1,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,13,0,Right Handed Rifle$RA standard infantry firearm$Rthat has a long fire range and high$Rfirepower Requires Bulletto use,0,0,60,
60100000,60100000,60100000,Popular Socialite Dress(F),ONEPIECE,72500,119,126,90,0,10047821,-1,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA business jacket$Rspecially made for Traders,0,0,45,
60100050,60100050,60100050,Maiden Dress(F),ONEPIECE,90000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RAn elaborately designed dress$Rspecially crafted by a gifted$Rdesigner for a couples precious$Rdaughter,0,0,65,
60101200,60101200,60101200,Body Suit,BODYSUIT,0,70,70,50,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Full Armor,0,0,1,
60101300,60101300,60101300,Hunter Jacket(M),ARMOR_UPPER,84000,70,70,50,0,10047842,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA leather jacket with fluffy fur$Rtrim that blocks cold winds,0,0,75,
60101400,60101400,60101400,Army Jacket(M),ARMOR_UPPER,84000,70,70,50,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,66,52,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RAn army uniform jacket$Rwith many pockets,0,0,75,
60101500,60101500,60101500,Rodeo Jacket,ARMOR_UPPER,84000,70,70,50,0,10047842,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Upper Armor$RA cowboys leather jacket$Rthat looks much better with its$Rrugged appearance,0,0,75,
60101600,60101600,60101600,Ethnic Dress(F),ONEPIECE,79000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RAn enchanters dress with$Ra large ribbon decoration on the$Rback,0,0,75,
60101700,60101700,60101700,Mechanic Dress(F),ONEPIECE,80000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,697,0,0,NONE,NONE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RAn apron dress worn by$Rmechanics,0,0,75,
60101800,60101800,60101800,Casino Jacket(M),ARMOR_UPPER,75000,77,84,60,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA gaudy jacket$Rfavored by Gamblers,0,0,75,
60101900,60101900,60101900,Casino Dress(F),ONEPIECE,80000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA gaudy dress$Rfavored by Gamblers,0,0,75,
60102000,60102000,60102000,Puppeteer Dress(F),ONEPIECE,80000,140,140,100,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA dress with a beautiful skirt$Rmade with delicate lacy fabric ,0,0,75,
60102100,60102100,60102100,Puppeteer Jacket(M),ARMOR_UPPER,75000,70,70,50,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA jacket$Rthat looks as if it can be only$Rworn by a prince in a childrens$Rbook,0,0,75,
60102200,60102200,60102200,Sage Robe(M),ARMOR_UPPER,66000,84,84,60,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA uniform for a magic academy$Rin the Northern City,0,0,75,
60102300,60102300,60102300,Sage Robe(F),ONEPIECE,79000,112,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA uniform for a magic academy$Rin theNorthern City,0,0,75,
60102400,60102400,60102400,Hunter Suit(F),ONEPIECE,97000,119,126,90,0,10047842,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA leather jacket with fluffy fur$Rtrim that blocks cold winds,0,0,75,
60102500,60102500,60102500,GothRori Dress(F),ONEPIECE,97000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA dress of gothic design$Rthat possesses high defense$Rcontrasting its cute design,0,0,75,
60102600,60102600,60102600,Battle Leotard(F),BODYSUIT,159000,112,112,80,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA skintight battle suit$Rdeveloped by the Archronia United$RKnightage,0,0,75,
60102700,60102700,60102700,Rodeo Jacket(M),ARMOR_UPPER,84000,56,56,40,0,10047842,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$A cowboys leather jacket$Rthat that looks better the more$Roften its worn,0,0,75,
60102800,60102800,60102800,Ethnic Clothes(M),ARMOR_UPPER,66000,70,70,50,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RClothes of an ethnic design$Rmade of fabric$Rand padded with leather on the$Rchest,0,0,75,
60102900,60102900,60102900,Ancient Clothes(M),ARMOR_UPPER,79000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RClothes designed after$Ran ancient picture$Rthat has been discovered from$Rthe ruins of Achronia,0,0,75,
60103000,60103000,60103000,Poetess Dress(F),ONEPIECE,79000,119,126,90,0,10047822,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA romantic high waist dress,0,0,75,
60103100,60103100,60103100,Spider Coat(M),ARMOR_UPPER,79000,140,140,100,0,10047842,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA Necromancers coat$Rthat is beautifully embroidered$Rwith spider web,0,0,75,
60103200,60103200,60103200,Shadow Robe(M),BODYSUIT,79000,154,140,100,0,10047842,-1,0,0,0,0,0,0,0,0,25,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA bodysuit shaped with strong bones,0,0,75,
60103300,60103300,60103300,Mechanic Uniform(M),BODYSUIT,124000,154,140,100,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,697,0,0,NONE,NONE,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,72,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Full Armor$RA mechanics work uniform consisting$Rof pants and a Mercenary Soldier$RT Shirt distributed by the Engineer$RGuild,0,0,75,
60103400,60103400,60103400,Treasure Clothes(M),ARMOR_UPPER,75000,70,70,50,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RTraditional treasure hunters$Rclothes that are embroidered with$Rbeautiful rainbow color threads,0,0,75,
60103500,60103500,60103500,Treasure Clothes(F),ARMOR_UPPER,75000,70,70,50,0,10047822,-1,0,0,0,0,0,0,0,0,30,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Upper Armor$RTraditional treasure hunters$Rclothes that are embroidered with$Rbeautiful rainbow color threads,0,0,75,
60103600,60103600,60103600,Sister Handmade Sweater,ARMOR_UPPER,0,42,28,20,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA thick wool sweater knitted by a$Ryoung girl for her brother,0,0,1,
60103700,60103700,60103700,Sister Handmade Sweater(Failed),ARMOR_UPPER,0,42,28,20,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA thick wool sweater knitted by a$Ryoung girl for her brother It has$Rbeen clumsily knitted since its her$Rvery first try,0,0,1,
60103800,60103800,60103800,Duffle Coat,ARMOR_UPPER,0,56,42,30,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Upper Armor$RA thick winter coat$Rthat can be taken off$Rwithout removing$Ryour gloves,0,0,1,
60103900,60103900,60103900,Classic Maid Uniform(F),ONEPIECE,0,70,84,60,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Female Full Armor$RA classic maid uniform,0,0,1,
60104000,60104000,60104000,Cow Costume,BODYSUIT,0,112,112,80,0,10047820,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Full Armor$RCute doll clothes made of$Rfluffy and warm polar fleece fabric,0,0,1,
60104100,60104100,60104100,Berial Bolero Suit Top(M),ARMOR_UPPER,0,56,70,50,0,10047840,-1,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,NONE,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Male Upper Armor$RA top for the Berials Bolero Suit$Rset that has beautiful sleeve$Rembroidery,0,0,1,
